"dt","startdatetime","cpcode","response_code","originhits"
2022-01-19,2022-01-19T00:00:00.000Z,1136039,500,5142
2022-01-19,2022-01-19T00:00:00.000Z,1069518,206,40344
2022-01-19,2022-01-19T00:00:00.000Z,1274091,0,26539
2022-01-19,2022-01-19T00:00:00.000Z,1236405,0,56906
2022-01-19,2022-01-19T00:00:00.000Z,1367469,500,28378
2022-01-19,2022-01-19T00:00:00.000Z,1308083,0,72673
2022-01-19,2022-01-19T00:00:00.000Z,1136039,200,10908
2022-01-19,2022-01-19T00:00:00.000Z,1136021,0,82920
2022-01-19,2022-01-19T00:00:00.000Z,1136039,0,43967
2022-01-19,2022-01-19T00:00:00.000Z,1136022,400,38510
2022-01-19,2022-01-19T00:00:00.000Z,1136008,502,51957
2022-01-19,2022-01-19T00:00:00.000Z,1277307,304,4739
2022-01-19,2022-01-19T00:00:00.000Z,1069518,500,76344
2022-01-19,2022-01-19T00:00:00.000Z,1274090,200,8229
2022-01-20,2022-01-20T00:00:00.000Z,1069518,204,20153
2022-01-20,2022-01-20T00:00:00.000Z,1277305,500,68520
2022-01-20,2022-01-20T00:00:00.000Z,1277305,500,64857
2022-01-20,2022-01-20T00:00:00.000Z,1135952,504,91409
2022-01-20,2022-01-20T00:00:00.000Z,1136008,500,48464
2022-01-20,2022-01-20T00:00:00.000Z,1136024,200,43978
2022-01-20,2022-01-20T00:00:00.000Z,1069518,304,3530
2022-01-20,2022-01-20T00:00:00.000Z,1277305,200,4632
2022-01-20,2022-01-20T00:00:00.000Z,1277307,304,61586
2022-01-20,2022-01-20T00:00:00.000Z,1136022,304,27255
2022-01-20,2022-01-20T00:00:00.000Z,1236405,403,77241
2022-01-20,2022-01-20T00:00:00.000Z,1136019,500,84367
2022-01-20,2022-01-20T00:00:00.000Z,1136021,304,39935
2022-01-20,2022-01-20T00:00:00.000Z,1308083,404,94963
2022-01-20,2022-01-20T00:00:00.000Z,1136023,304,34832
2022-01-20,2022-01-20T00:00:00.000Z,1136024,403,28782
2022-01-20,2022-01-20T00:00:00.000Z,1135952,304,36321
2022-01-20,2022-01-20T00:00:00.000Z,1136018,204,24181
2022-01-20,2022-01-20T00:00:00.000Z,1136008,500,99686
2022-01-20,2022-01-20T00:00:00.000Z,1136001,0,13255
2022-01-20,2022-01-20T00:00:00.000Z,1069770,502,4928
2022-01-20,2022-01-20T00:00:00.000Z,1277305,0,355
2022-01-20,2022-01-20T00:00:00.000Z,1308083,503,69669
2022-01-21,2022-01-21T00:00:00.000Z,1136022,204,25228
2022-01-21,2022-01-21T00:00:00.000Z,1136038,500,60249
2022-01-21,2022-01-21T00:00:00.000Z,1277306,404,64436
2022-01-21,2022-01-21T00:00:00.000Z,1367469,500,72063
2022-01-21,2022-01-21T00:00:00.000Z,1069518,403,4089
2022-01-21,2022-01-21T00:00:00.000Z,1277307,504,76853
2022-01-21,2022-01-21T00:00:00.000Z,1277305,403,100015
2022-01-21,2022-01-21T00:00:00.000Z,1069770,304,18087
2022-01-21,2022-01-21T00:00:00.000Z,1136019,403,38442
2022-01-21,2022-01-21T00:00:00.000Z,1136038,404,20050
2022-01-21,2022-01-21T00:00:00.000Z,1136039,400,33584
2022-01-21,2022-01-21T00:00:00.000Z,1274086,200,17865
2022-01-21,2022-01-21T00:00:00.000Z,1274090,304,75548
2022-01-21,2022-01-21T00:00:00.000Z,1136022,500,24064
2022-01-21,2022-01-21T00:00:00.000Z,1277306,504,29971
2022-01-21,2022-01-21T00:00:00.000Z,1277307,400,22062
2022-01-21,2022-01-21T00:00:00.000Z,1308083,204,22
2022-01-21,2022-01-21T00:00:00.000Z,1277307,504,21677
2022-01-21,2022-01-21T00:00:00.000Z,1274089,204,45628
2022-01-21,2022-01-21T00:00:00.000Z,1136018,204,40027
2022-01-21,2022-01-21T00:00:00.000Z,1136008,504,64540
2022-01-21,2022-01-21T00:00:00.000Z,1277306,400,17032
2022-01-21,2022-01-21T00:00:00.000Z,1274091,500,36957
2022-01-22,2022-01-22T00:00:00.000Z,1136022,500,68925
2022-01-22,2022-01-22T00:00:00.000Z,1136019,403,62670
2022-01-22,2022-01-22T00:00:00.000Z,1136008,204,104216
2022-01-22,2022-01-22T00:00:00.000Z,1236405,400,17117
2022-01-22,2022-01-22T00:00:00.000Z,1277307,206,78810
2022-01-22,2022-01-22T00:00:00.000Z,1069518,504,10954
2022-01-22,2022-01-22T00:00:00.000Z,1274089,404,89940
2022-01-22,2022-01-22T00:00:00.000Z,1136038,400,16267
2022-01-22,2022-01-22T00:00:00.000Z,1136018,400,38522
2022-01-22,2022-01-22T00:00:00.000Z,1135952,200,109411
2022-01-22,2022-01-22T00:00:00.000Z,1274090,404,33213
2022-01-22,2022-01-22T00:00:00.000Z,1308083,403,90792
2022-01-22,2022-01-22T00:00:00.000Z,1136019,500,15237
2022-01-22,2022-01-22T00:00:00.000Z,1274089,204,66721
2022-01-22,2022-01-22T00:00:00.000Z,1136019,403,104514
2022-01-22,2022-01-22T00:00:00.000Z,1136022,304,15856
2022-01-22,2022-01-22T00:00:00.000Z,1069770,304,81986
2022-01-22,2022-01-22T00:00:00.000Z,1274091,400,4704
2022-01-22,2022-01-22T00:00:00.000Z,1136008,503,54049
2022-01-22,2022-01-22T00:00:00.000Z,1277306,502,70124
2022-01-22,2022-01-22T00:00:00.000Z,1069518,400,10065
2022-01-22,2022-01-22T00:00:00.000Z,1136018,403,60753
2022-01-22,2022-01-22T00:00:00.000Z,1136008,502,92310
2022-01-23,2022-01-23T00:00:00.000Z,1136001,204,53701
2022-01-23,2022-01-23T00:00:00.000Z,1308083,404,44289
2022-01-23,2022-01-23T00:00:00.000Z,1136008,304,64532
2022-01-23,2022-01-23T00:00:00.000Z,1136038,0,109938
2022-01-23,2022-01-23T00:00:00.000Z,1136018,204,107953
2022-01-23,2022-01-23T00:00:00.000Z,1277306,206,46729
2022-01-23,2022-01-23T00:00:00.000Z,1136023,400,61201
2022-01-23,2022-01-23T00:00:00.000Z,1069518,400,88941
2022-01-23,2022-01-23T00:00:00.000Z,1136023,504,84083
2022-01-23,2022-01-23T00:00:00.000Z,1274090,500,32593
2022-01-23,2022-01-23T00:00:00.000Z,1274086,504,112549
2022-01-23,2022-01-23T00:00:00.000Z,1136038,206,73991
2022-01-23,2022-01-23T00:00:00.000Z,1136021,504,40429
2022-01-23,2022-01-23T00:00:00.000Z,1277306,200,102807
2022-01-23,2022-01-23T00:00:00.000Z,1136024,400,75694
2022-01-23,2022-01-23T00:00:00.000Z,1236405,504,114878
2022-01-23,2022-01-23T00:00:00.000Z,1136022,206,24990
2022-01-23,2022-01-23T00:00:00.000Z,1236405,504,109307
2022-01-23,2022-01-23T00:00:00.000Z,1136021,304,82393
2022-01-23,2022-01-23T00:00:00.000Z,1274086,404,472
2022-01-23,2022-01-23T00:00:00.000Z,1135952,304,95066
2022-01-23,2022-01-23T00:00:00.000Z,1236405,204,25559
2022-01-23,2022-01-23T00:00:00.000Z,1236405,206,74734
2022-01-24,2022-01-24T00:00:00.000Z,1136001,304,75088
2022-01-24,2022-01-24T00:00:00.000Z,1274090,204,82614
2022-01-24,2022-01-24T00:00:00.000Z,1367469,400,70006
2022-01-24,2022-01-24T00:00:00.000Z,1236405,200,79331
2022-01-24,2022-01-24T00:00:00.000Z,1274091,206,32314
2022-01-24,2022-01-24T00:00:00.000Z,1367469,400,63035
2022-01-24,2022-01-24T00:00:00.000Z,1069518,503,43604
2022-01-24,2022-01-24T00:00:00.000Z,1274090,400,56783
2022-01-24,2022-01-24T00:00:00.000Z,1277305,304,73588
2022-01-24,2022-01-24T00:00:00.000Z,1277307,403,89099
2022-01-24,2022-01-24T00:00:00.000Z,1136022,304,58544
2022-01-24,2022-01-24T00:00:00.000Z,1136022,0,30155
2022-01-24,2022-01-24T00:00:00.000Z,1274090,502,13728
2022-01-24,2022-01-24T00:00:00.000Z,1274086,200,112927
2022-01-24,2022-01-24T00:00:00.000Z,1069770,500,61096
2022-01-24,2022-01-24T00:00:00.000Z,1277306,304,100498
2022-01-24,2022-01-24T00:00:00.000Z,1274090,304,46741
2022-01-24,2022-01-24T00:00:00.000Z,1274089,204,24600
2022-01-24,2022-01-24T00:00:00.000Z,1136038,304,56252
2022-01-24,2022-01-24T00:00:00.000Z,1236405,0,35791
2022-01-24,2022-01-24T00:00:00.000Z,1274091,206,102876
2022-01-24,2022-01-24T00:00:00.000Z,1274090,200,116911
2022-01-24,2022-01-24T00:00:00.000Z,1069518,502,84483
2022-01-25,2022-01-25T00:00:00.000Z,1069518,403,66470
2022-01-25,2022-01-25T00:00:00.000Z,1136001,504,44314
2022-01-25,2022-01-25T00:00:00.000Z,1136024,304,91415
2022-01-25,2022-01-25T00:00:00.000Z,1136038,400,124103
2022-01-25,2022-01-25T00:00:00.000Z,1274089,403,2409
2022-01-25,2022-01-25T00:00:00.000Z,1136008,503,72288
2022-01-25,2022-01-25T00:00:00.000Z,1136023,403,75851
2022-01-25,2022-01-25T00:00:00.000Z,1277305,503,112676
2022-01-25,2022-01-25T00:00:00.000Z,1136023,404,124868
2022-01-25,2022-01-25T00:00:00.000Z,1277307,200,115149
2022-01-25,2022-01-25T00:00:00.000Z,1277305,502,54031
2022-01-25,2022-01-25T00:00:00.000Z,1367469,400,85091
2022-01-25,2022-01-25T00:00:00.000Z,1136039,0,61063
2022-01-25,2022-01-25T00:00:00.000Z,1136019,200,99908
2022-01-25,2022-01-25T00:00:00.000Z,1136038,500,29904
2022-01-25,2022-01-25T00:00:00.000Z,1308083,403,13289
2022-01-25,2022-01-25T00:00:00.000Z,1136024,206,114038
2022-01-25,2022-01-25T00:00:00.000Z,1136024,404,40648
2022-01-25,2022-01-25T00:00:00.000Z,1274091,0,59759
2022-01-25,2022-01-25T00:00:00.000Z,1069770,304,106415
2022-01-25,2022-01-25T00:00:00.000Z,1136024,503,41379
2022-01-25,2022-01-25T00:00:00.000Z,1136001,503,101904
2022-01-25,2022-01-25T00:00:00.000Z,1135952,400,5641
2022-01-26,2022-01-26T00:00:00.000Z,1274091,502,93339
2022-01-26,2022-01-26T00:00:00.000Z,1069770,206,75571
2022-01-26,2022-01-26T00:00:00.000Z,1136001,504,44623
2022-01-26,2022-01-26T00:00:00.000Z,1136024,400,94221
2022-01-26,2022-01-26T00:00:00.000Z,1136038,204,45042
2022-01-26,2022-01-26T00:00:00.000Z,1274090,504,117095
2022-01-26,2022-01-26T00:00:00.000Z,1136001,403,67378
2022-01-26,2022-01-26T00:00:00.000Z,1136008,500,81716
2022-01-26,2022-01-26T00:00:00.000Z,1136022,204,104731
2022-01-26,2022-01-26T00:00:00.000Z,1274089,500,68528
2022-01-26,2022-01-26T00:00:00.000Z,1069770,503,11856
2022-01-26,2022-01-26T00:00:00.000Z,1136018,204,110753
2022-01-26,2022-01-26T00:00:00.000Z,1277306,504,42880
2022-01-26,2022-01-26T00:00:00.000Z,1277305,500,42236
2022-01-26,2022-01-26T00:00:00.000Z,1136008,400,101886
2022-01-26,2022-01-26T00:00:00.000Z,1136022,403,30628
2022-01-26,2022-01-26T00:00:00.000Z,1236405,404,104361
2022-01-26,2022-01-26T00:00:00.000Z,1236405,0,60753
2022-01-26,2022-01-26T00:00:00.000Z,1136019,503,45463
2022-01-26,2022-01-26T00:00:00.000Z,1069518,403,335
2022-01-26,2022-01-26T00:00:00.000Z,1136022,504,32601
2022-01-26,2022-01-26T00:00:00.000Z,1274086,500,4643
2022-01-26,2022-01-26T00:00:00.000Z,1277305,206,33805
2022-01-27,2022-01-27T00:00:00.000Z,1367469,0,20917
2022-01-27,2022-01-27T00:00:00.000Z,1069518,0,100442
2022-01-27,2022-01-27T00:00:00.000Z,1277305,504,60914
2022-01-27,2022-01-27T00:00:00.000Z,1136001,404,33674
2022-01-27,2022-01-27T00:00:00.000Z,1277307,0,100327
2022-01-27,2022-01-27T00:00:00.000Z,1236405,500,2551
2022-01-27,2022-01-27T00:00:00.000Z,1274089,200,119575
2022-01-27,2022-01-27T00:00:00.000Z,1069518,502,85009
2022-01-27,2022-01-27T00:00:00.000Z,1274090,304,113287
2022-01-27,2022-01-27T00:00:00.000Z,1136024,200,60153
2022-01-27,2022-01-27T00:00:00.000Z,1069518,502,81198
2022-01-27,2022-01-27T00:00:00.000Z,1308083,503,45875
2022-01-27,2022-01-27T00:00:00.000Z,1136038,204,11686
2022-01-27,2022-01-27T00:00:00.000Z,1136023,400,54245
2022-01-27,2022-01-27T00:00:00.000Z,1136023,0,93551
2022-01-27,2022-01-27T00:00:00.000Z,1274090,503,75432
2022-01-27,2022-01-27T00:00:00.000Z,1135952,503,40398
2022-01-27,2022-01-27T00:00:00.000Z,1308083,500,122381
2022-01-27,2022-01-27T00:00:00.000Z,1367469,404,41852
2022-01-27,2022-01-27T00:00:00.000Z,1136022,400,93097
2022-01-27,2022-01-27T00:00:00.000Z,1136039,503,118261
2022-01-27,2022-01-27T00:00:00.000Z,1069518,404,15948
2022-01-27,2022-01-27T00:00:00.000Z,1236405,204,12203
2022-01-28,2022-01-28T00:00:00.000Z,1277306,304,21630
2022-01-28,2022-01-28T00:00:00.000Z,1367469,403,31329
2022-01-28,2022-01-28T00:00:00.000Z,1274086,206,124475
2022-01-28,2022-01-28T00:00:00.000Z,1136022,404,111013
2022-01-28,2022-01-28T00:00:00.000Z,1136001,400,81429
2022-01-28,2022-01-28T00:00:00.000Z,1136001,304,30200
2022-01-28,2022-01-28T00:00:00.000Z,1274089,403,79433
2022-01-28,2022-01-28T00:00:00.000Z,1277305,503,75542
2022-01-28,2022-01-28T00:00:00.000Z,1136023,503,104141
2022-01-28,2022-01-28T00:00:00.000Z,1136023,206,8330
2022-01-28,2022-01-28T00:00:00.000Z,1069518,0,105753
2022-01-28,2022-01-28T00:00:00.000Z,1136023,304,110890
2022-01-28,2022-01-28T00:00:00.000Z,1367469,503,51923
2022-01-28,2022-01-28T00:00:00.000Z,1136019,0,44954
2022-01-28,2022-01-28T00:00:00.000Z,1136022,400,51329
2022-01-28,2022-01-28T00:00:00.000Z,1277306,403,120906
2022-01-28,2022-01-28T00:00:00.000Z,1136021,400,40245
2022-01-28,2022-01-28T00:00:00.000Z,1136008,200,23959
2022-01-28,2022-01-28T00:00:00.000Z,1136023,504,45956
2022-01-28,2022-01-28T00:00:00.000Z,1308083,403,50405
2022-01-28,2022-01-28T00:00:00.000Z,1136008,500,43171
2022-01-28,2022-01-28T00:00:00.000Z,1136018,403,116653
2022-01-28,2022-01-28T00:00:00.000Z,1136008,206,24157
2022-01-29,2022-01-29T00:00:00.000Z,1136018,0,6989
2022-01-29,2022-01-29T00:00:00.000Z,1274089,304,130389
2022-01-29,2022-01-29T00:00:00.000Z,1069770,404,29893
2022-01-29,2022-01-29T00:00:00.000Z,1236405,0,121307
2022-01-29,2022-01-29T00:00:00.000Z,1136023,502,83504
2022-01-29,2022-01-29T00:00:00.000Z,1136022,400,2076
2022-01-29,2022-01-29T00:00:00.000Z,1136022,304,75835
2022-01-29,2022-01-29T00:00:00.000Z,1277305,304,49125
2022-01-29,2022-01-29T00:00:00.000Z,1308083,504,51060
2022-01-29,2022-01-29T00:00:00.000Z,1274091,500,65132
2022-01-29,2022-01-29T00:00:00.000Z,1069518,500,84980
2022-01-29,2022-01-29T00:00:00.000Z,1277305,304,33351
2022-01-29,2022-01-29T00:00:00.000Z,1069518,500,118255
2022-01-29,2022-01-29T00:00:00.000Z,1277306,304,113292
2022-01-29,2022-01-29T00:00:00.000Z,1367469,0,120827
2022-01-29,2022-01-29T00:00:00.000Z,1136023,204,53507
2022-01-29,2022-01-29T00:00:00.000Z,1136022,500,102210
2022-01-29,2022-01-29T00:00:00.000Z,1367469,503,106296
2022-01-29,2022-01-29T00:00:00.000Z,1136021,200,1568
2022-01-29,2022-01-29T00:00:00.000Z,1136038,204,74750
2022-01-29,2022-01-29T00:00:00.000Z,1136024,500,104420
2022-01-29,2022-01-29T00:00:00.000Z,1277305,304,12139
2022-01-29,2022-01-29T00:00:00.000Z,1136039,0,45342
2022-01-30,2022-01-30T00:00:00.000Z,1136019,500,135154
2022-01-30,2022-01-30T00:00:00.000Z,1069770,206,137235
2022-01-30,2022-01-30T00:00:00.000Z,1069770,204,101589
2022-01-30,2022-01-30T00:00:00.000Z,1136018,400,144026
2022-01-30,2022-01-30T00:00:00.000Z,1136039,200,121282
2022-01-30,2022-01-30T00:00:00.000Z,1135952,0,72432
2022-01-30,2022-01-30T00:00:00.000Z,1136001,504,146326
2022-01-30,2022-01-30T00:00:00.000Z,1236405,206,1736
2022-01-30,2022-01-30T00:00:00.000Z,1277307,400,129053
2022-01-30,2022-01-30T00:00:00.000Z,1069770,206,21321
2022-01-30,2022-01-30T00:00:00.000Z,1069518,204,45670
2022-01-30,2022-01-30T00:00:00.000Z,1136019,206,120115
2022-01-30,2022-01-30T00:00:00.000Z,1136022,200,37730
2022-01-30,2022-01-30T00:00:00.000Z,1136021,200,9851
2022-01-30,2022-01-30T00:00:00.000Z,1136039,500,36803
2022-01-30,2022-01-30T00:00:00.000Z,1136039,400,42029
2022-01-30,2022-01-30T00:00:00.000Z,1274091,206,109000
2022-01-30,2022-01-30T00:00:00.000Z,1136019,503,75220
2022-01-30,2022-01-30T00:00:00.000Z,1274090,0,3865
2022-01-30,2022-01-30T00:00:00.000Z,1136019,502,136428
2022-01-30,2022-01-30T00:00:00.000Z,1274091,500,44369
2022-01-30,2022-01-30T00:00:00.000Z,1274090,502,25522
2022-01-30,2022-01-30T00:00:00.000Z,1236405,400,128293
2022-01-31,2022-01-31T00:00:00.000Z,1136024,504,77032
2022-01-31,2022-01-31T00:00:00.000Z,1136021,0,7470
2022-01-31,2022-01-31T00:00:00.000Z,1136018,0,5494
2022-01-31,2022-01-31T00:00:00.000Z,1136021,206,48358
2022-01-31,2022-01-31T00:00:00.000Z,1136019,503,14504
2022-01-31,2022-01-31T00:00:00.000Z,1277305,403,120196
2022-01-31,2022-01-31T00:00:00.000Z,1367469,404,92806
2022-01-31,2022-01-31T00:00:00.000Z,1069518,503,127088
2022-01-31,2022-01-31T00:00:00.000Z,1136001,200,148776
2022-01-31,2022-01-31T00:00:00.000Z,1136008,204,1860
2022-01-31,2022-01-31T00:00:00.000Z,1135952,204,8537
2022-01-31,2022-01-31T00:00:00.000Z,1136022,304,133874
2022-01-31,2022-01-31T00:00:00.000Z,1136039,400,5781
2022-01-31,2022-01-31T00:00:00.000Z,1135952,200,134224
2022-01-31,2022-01-31T00:00:00.000Z,1277307,200,98241
2022-01-31,2022-01-31T00:00:00.000Z,1236405,504,74012
2022-01-31,2022-01-31T00:00:00.000Z,1277305,304,98260
2022-01-31,2022-01-31T00:00:00.000Z,1069770,206,63117
2022-01-31,2022-01-31T00:00:00.000Z,1136018,0,115366
2022-01-31,2022-01-31T00:00:00.000Z,1277307,503,114775
2022-01-31,2022-01-31T00:00:00.000Z,1136023,503,51271
2022-01-31,2022-01-31T00:00:00.000Z,1274086,504,106866
2022-01-31,2022-01-31T00:00:00.000Z,1136022,404,96102
2022-02-01,2022-02-01T00:00:00.000Z,1236405,204,84786
2022-02-01,2022-02-01T00:00:00.000Z,1136008,500,48267
2022-02-01,2022-02-01T00:00:00.000Z,1277305,0,57447
2022-02-01,2022-02-01T00:00:00.000Z,1274086,503,115053
2022-02-01,2022-02-01T00:00:00.000Z,1136038,400,56006
2022-02-01,2022-02-01T00:00:00.000Z,1136019,200,127194
2022-02-01,2022-02-01T00:00:00.000Z,1136008,503,71374
2022-02-01,2022-02-01T00:00:00.000Z,1367469,304,53295
2022-02-01,2022-02-01T00:00:00.000Z,1136024,404,631
2022-02-01,2022-02-01T00:00:00.000Z,1236405,304,60460
2022-02-01,2022-02-01T00:00:00.000Z,1274090,400,60383
2022-02-01,2022-02-01T00:00:00.000Z,1069770,204,120200
2022-02-01,2022-02-01T00:00:00.000Z,1136022,500,159669
2022-02-01,2022-02-01T00:00:00.000Z,1274089,503,84048
2022-02-01,2022-02-01T00:00:00.000Z,1136018,500,58922
2022-02-01,2022-02-01T00:00:00.000Z,1236405,0,133855
2022-02-01,2022-02-01T00:00:00.000Z,1069518,304,79667
2022-02-01,2022-02-01T00:00:00.000Z,1136024,404,129348
2022-02-01,2022-02-01T00:00:00.000Z,1308083,304,126024
2022-02-01,2022-02-01T00:00:00.000Z,1277307,500,85229
2022-02-01,2022-02-01T00:00:00.000Z,1136001,404,96432
2022-02-01,2022-02-01T00:00:00.000Z,1274089,504,96808
2022-02-01,2022-02-01T00:00:00.000Z,1277305,500,1056
2022-02-02,2022-02-02T00:00:00.000Z,1274089,400,91350
2022-02-02,2022-02-02T00:00:00.000Z,1277305,200,10345
2022-02-02,2022-02-02T00:00:00.000Z,1136039,200,91748
2022-02-02,2022-02-02T00:00:00.000Z,1236405,304,72164
2022-02-02,2022-02-02T00:00:00.000Z,1136022,403,144908
2022-02-02,2022-02-02T00:00:00.000Z,1274086,200,157047
2022-02-02,2022-02-02T00:00:00.000Z,1277306,0,50393
2022-02-02,2022-02-02T00:00:00.000Z,1136023,200,103849
2022-02-02,2022-02-02T00:00:00.000Z,1274086,500,121548
2022-02-02,2022-02-02T00:00:00.000Z,1277307,504,75269
2022-02-02,2022-02-02T00:00:00.000Z,1136019,400,64095
2022-02-02,2022-02-02T00:00:00.000Z,1136038,502,141656
2022-02-02,2022-02-02T00:00:00.000Z,1136023,404,590
2022-02-02,2022-02-02T00:00:00.000Z,1274091,204,33254
2022-02-02,2022-02-02T00:00:00.000Z,1277305,206,6177
2022-02-02,2022-02-02T00:00:00.000Z,1274089,200,92018
2022-02-02,2022-02-02T00:00:00.000Z,1136024,304,7965
2022-02-02,2022-02-02T00:00:00.000Z,1277305,204,124153
2022-02-02,2022-02-02T00:00:00.000Z,1367469,404,31911
2022-02-02,2022-02-02T00:00:00.000Z,1274089,502,163837
2022-02-02,2022-02-02T00:00:00.000Z,1135952,404,56101
2022-02-02,2022-02-02T00:00:00.000Z,1277305,200,162508
2022-02-02,2022-02-02T00:00:00.000Z,1274089,304,78261
2022-02-03,2022-02-03T00:00:00.000Z,1069770,200,144717
2022-02-03,2022-02-03T00:00:00.000Z,1136024,304,146143
2022-02-03,2022-02-03T00:00:00.000Z,1274089,504,82394
2022-02-03,2022-02-03T00:00:00.000Z,1136023,500,76834
2022-02-03,2022-02-03T00:00:00.000Z,1136018,503,2046
2022-02-03,2022-02-03T00:00:00.000Z,1136022,404,163084
2022-02-03,2022-02-03T00:00:00.000Z,1136022,206,34328
2022-02-03,2022-02-03T00:00:00.000Z,1136038,503,135783
2022-02-03,2022-02-03T00:00:00.000Z,1069518,502,33743
2022-02-03,2022-02-03T00:00:00.000Z,1136039,200,155842
2022-02-03,2022-02-03T00:00:00.000Z,1236405,400,115314
2022-02-03,2022-02-03T00:00:00.000Z,1277307,200,154789
2022-02-03,2022-02-03T00:00:00.000Z,1136024,204,126633
2022-02-03,2022-02-03T00:00:00.000Z,1136008,404,38296
2022-02-03,2022-02-03T00:00:00.000Z,1277307,200,69766
2022-02-03,2022-02-03T00:00:00.000Z,1069518,204,78307
2022-02-03,2022-02-03T00:00:00.000Z,1274086,502,169475
2022-02-03,2022-02-03T00:00:00.000Z,1136039,503,96131
2022-02-03,2022-02-03T00:00:00.000Z,1069770,503,37497
2022-02-03,2022-02-03T00:00:00.000Z,1274089,400,119452
2022-02-03,2022-02-03T00:00:00.000Z,1136001,206,45751
2022-02-03,2022-02-03T00:00:00.000Z,1277306,0,24356
2022-02-03,2022-02-03T00:00:00.000Z,1136022,200,11943
2022-02-04,2022-02-04T00:00:00.000Z,1135952,504,169981
2022-02-04,2022-02-04T00:00:00.000Z,1136019,403,52636
2022-02-04,2022-02-04T00:00:00.000Z,1367469,204,126074
2022-02-04,2022-02-04T00:00:00.000Z,1069770,404,94169
2022-02-04,2022-02-04T00:00:00.000Z,1136018,206,119593
2022-02-04,2022-02-04T00:00:00.000Z,1136039,504,119117
2022-02-04,2022-02-04T00:00:00.000Z,1136019,503,160475
2022-02-04,2022-02-04T00:00:00.000Z,1274091,0,143207
2022-02-04,2022-02-04T00:00:00.000Z,1135952,304,114621
2022-02-04,2022-02-04T00:00:00.000Z,1367469,404,163522
2022-02-04,2022-02-04T00:00:00.000Z,1069770,200,114995
2022-02-04,2022-02-04T00:00:00.000Z,1308083,500,104998
2022-02-04,2022-02-04T00:00:00.000Z,1277305,206,112954
2022-02-04,2022-02-04T00:00:00.000Z,1069518,0,41284
2022-02-04,2022-02-04T00:00:00.000Z,1274090,0,104651
2022-02-04,2022-02-04T00:00:00.000Z,1136021,503,80249
2022-02-04,2022-02-04T00:00:00.000Z,1136038,500,107515
2022-02-04,2022-02-04T00:00:00.000Z,1136008,503,10230
2022-02-04,2022-02-04T00:00:00.000Z,1136022,403,76970
2022-02-04,2022-02-04T00:00:00.000Z,1136019,0,21942
2022-02-04,2022-02-04T00:00:00.000Z,1136039,200,120325
2022-02-04,2022-02-04T00:00:00.000Z,1277306,504,40755
2022-02-04,2022-02-04T00:00:00.000Z,1277306,403,101562
2022-02-05,2022-02-05T00:00:00.000Z,1274086,204,85040
2022-02-05,2022-02-05T00:00:00.000Z,1136019,400,39051
2022-02-05,2022-02-05T00:00:00.000Z,1136021,304,135080
2022-02-05,2022-02-05T00:00:00.000Z,1277306,304,23335
2022-02-05,2022-02-05T00:00:00.000Z,1274091,502,147575
2022-02-05,2022-02-05T00:00:00.000Z,1136024,204,121560
2022-02-05,2022-02-05T00:00:00.000Z,1136021,504,80901
2022-02-05,2022-02-05T00:00:00.000Z,1136039,500,98514
2022-02-05,2022-02-05T00:00:00.000Z,1277307,500,16455
2022-02-05,2022-02-05T00:00:00.000Z,1274089,206,9029
2022-02-05,2022-02-05T00:00:00.000Z,1236405,0,151711
2022-02-05,2022-02-05T00:00:00.000Z,1136039,206,78991
2022-02-05,2022-02-05T00:00:00.000Z,1136023,500,156666
2022-02-05,2022-02-05T00:00:00.000Z,1274086,204,115798
2022-02-05,2022-02-05T00:00:00.000Z,1136038,503,30504
2022-02-05,2022-02-05T00:00:00.000Z,1136001,403,47429
2022-02-05,2022-02-05T00:00:00.000Z,1136001,400,178898
2022-02-05,2022-02-05T00:00:00.000Z,1274091,502,11888
2022-02-05,2022-02-05T00:00:00.000Z,1277307,400,21442
2022-02-05,2022-02-05T00:00:00.000Z,1277307,400,88224
2022-02-05,2022-02-05T00:00:00.000Z,1277305,304,8560
2022-02-05,2022-02-05T00:00:00.000Z,1274090,200,170627
2022-02-05,2022-02-05T00:00:00.000Z,1136039,200,14983
2022-02-06,2022-02-06T00:00:00.000Z,1277305,500,119805
2022-02-06,2022-02-06T00:00:00.000Z,1277306,400,87058
2022-02-06,2022-02-06T00:00:00.000Z,1274091,400,98681
2022-02-06,2022-02-06T00:00:00.000Z,1274086,204,10577
2022-02-06,2022-02-06T00:00:00.000Z,1274086,200,17266
2022-02-06,2022-02-06T00:00:00.000Z,1136019,404,44397
2022-02-06,2022-02-06T00:00:00.000Z,1274089,500,144856
2022-02-06,2022-02-06T00:00:00.000Z,1135952,404,59924
2022-02-06,2022-02-06T00:00:00.000Z,1136022,304,121686
